route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
"100337","WEEKDAY","18164090","WATER TAXI","LOCAL",1,"3284053","10975003"
"100337","WEEKDAY","18164095","WATER TAXI","LOCAL",1,"3284053","10975003"
"100336","WEEKDAY","18163957","DOWNTOWN SEATTLE, WATER TAXI","LOCAL",1,"3284054","40973010"
"100336","WEEKDAY","18163958","DOWNTOWN SEATTLE, WATER TAXI","LOCAL",1,"3284054","40973010"
"100336","WEEKDAY","18163959","DOWNTOWN SEATTLE, WATER TAXI","LOCAL",1,"3284054","40973010"
"100336","WEEKDAY","18163960","DOWNTOWN SEATTLE, WATER TAXI","LOCAL",1,"3284054","40973010"
"100336","WEEKDAY","18163961","WEST SEATTLE, WATER TAXI","LOCAL",0,"3284054","31973011"
"100336","WEEKDAY","18163962","WEST SEATTLE, WATER TAXI","LOCAL",0,"3284054","31973011"
"100336","WEEKDAY","18163963","WEST SEATTLE, WATER TAXI","LOCAL",0,"3284054","31973011"
"100336","WEEKDAY","18163965","WEST SEATTLE, WATER TAXI","LOCAL",0,"3284054","31973011"
"100336","WEEKDAY","18163979","DOWNTOWN SEATTLE, WATER TAXI","LOCAL",1,"3284054","40973010"
"100336","WEEKDAY","18163980","WEST SEATTLE, WATER TAXI","LOCAL",0,"3284054","31973011"
"100336","WEEKDAY","18163981","WEST SEATTLE, WATER TAXI","LOCAL",0,"3284054","31973011"
"100336","WEEKDAY","18164140","DOWNTOWN SEATTLE, WATER TAXI","LOCAL",1,"3284054","40973010"
"100336","WEEKDAY","23387090","WEST SEATTLE, WATER TAXI","LOCAL",0,"3284054","31973011"
"100336","WEEKDAY","23387091","DOWNTOWN SEATTLE, WATER TAXI","LOCAL",1,"3284054","40973010"
"100336","WEEKDAY","18163964","WEST SEATTLE, WATER TAXI","LOCAL",0,"3284055","31973011"
"100336","WEEKDAY","18163967","DOWNTOWN SEATTLE, WATER TAXI","LOCAL",1,"3284055","40973010"
"100336","WEEKDAY","18163968","DOWNTOWN SEATTLE, WATER TAXI","LOCAL",1,"3284055","40973010"
"100336","WEEKDAY","18163969","DOWNTOWN SEATTLE, WATER TAXI","LOCAL",1,"3284055","40973010"
"100336","WEEKDAY","18163970","DOWNTOWN SEATTLE, WATER TAXI","LOCAL",1,"3284055","40973010"
"100336","WEEKDAY","18163971","DOWNTOWN SEATTLE, WATER TAXI","LOCAL",1,"3284055","40973010"
"100336","WEEKDAY","18163972","DOWNTOWN SEATTLE, WATER TAXI","LOCAL",1,"3284055","40973010"
"100336","WEEKDAY","18163973","WEST SEATTLE, WATER TAXI","LOCAL",0,"3284055","31973011"
"100336","WEEKDAY","18163974","WEST SEATTLE, WATER TAXI","LOCAL",0,"3284055","31973011"
"100336","WEEKDAY","18163975","WEST SEATTLE, WATER TAXI","LOCAL",0,"3284055","31973011"
"100336","WEEKDAY","18163976","WEST SEATTLE, WATER TAXI","LOCAL",0,"3284055","31973011"
"100336","WEEKDAY","18163977","WEST SEATTLE, WATER TAXI","LOCAL",0,"3284055","31973011"
"100336","WEEKDAY","18163978","DOWNTOWN SEATTLE, WATER TAXI","LOCAL",1,"3284055","40973010"
"100336","WEEKDAY","18172355","WEST SEATTLE, WATER TAXI","LOCAL",0,"3284055","31973011"
"100336","WEEKDAY","18172356","WEST SEATTLE, WATER TAXI","LOCAL",0,"3284055","31973011"
"100336","WEEKDAY","18172357","DOWNTOWN SEATTLE, WATER TAXI","LOCAL",1,"3284055","40973010"
"100336","WEEKDAY","18172358","DOWNTOWN SEATTLE, WATER TAXI","LOCAL",1,"3284055","40973010"
"100336","WEEKDAY","18172359","DOWNTOWN SEATTLE, WATER TAXI","LOCAL",1,"3284055","40973010"
"100336","WEEKDAY","18172360","DOWNTOWN SEATTLE, WATER TAXI","LOCAL",1,"3284055","40973010"
"100336","WEEKDAY","18172361","DOWNTOWN SEATTLE, WATER TAXI","LOCAL",1,"3284055","40973010"
"100336","WEEKDAY","18172362","WEST SEATTLE, WATER TAXI","LOCAL",0,"3284055","31973011"
"100336","WEEKDAY","18172363","WEST SEATTLE, WATER TAXI","LOCAL",0,"3284055","31973011"
"100336","WEEKDAY","18172364","WEST SEATTLE, WATER TAXI","LOCAL",0,"3284055","31973011"
"100336","WEEKDAY","18197936","WEST SEATTLE, WATER TAXI","LOCAL",0,"3284055","31973011"
"100336","WEEKDAY","18197937","WEST SEATTLE, WATER TAXI","LOCAL",0,"3284055","31973011"
"100336","WEEKDAY","18197938","DOWNTOWN SEATTLE, WATER TAXI","LOCAL",1,"3284055","40973010"
"100336","WEEKDAY","18197939","DOWNTOWN SEATTLE, WATER TAXI","LOCAL",1,"3284055","40973010"
"100336","WEEKDAY","18197940","DOWNTOWN SEATTLE, WATER TAXI","LOCAL",1,"3284055","40973010"
"100336","WEEKDAY","18197941","DOWNTOWN SEATTLE, WATER TAXI","LOCAL",1,"3284055","40973010"
"100336","WEEKDAY","18197942","WEST SEATTLE, WATER TAXI","LOCAL",0,"3284055","31973011"
"100336","WEEKDAY","18197943","WEST SEATTLE, WATER TAXI","LOCAL",0,"3284055","31973011"
"100336","WEEKDAY","22411897","WEST SEATTLE, WATER TAXI","LOCAL",0,"3284055","31973011"
"100272","WEEKDAY","12437968","SEACREST MARINA","LOCAL",1,"3284056","10773038"
"100272","WEEKDAY","12437970","SEACREST MARINA","LOCAL",1,"3284056","10773038"
"100272","WEEKDAY","12437972","SEACREST MARINA","LOCAL",1,"3284056","10773042"
"100297","SATURDAY","18164214","KENT","LOCAL",1,"3284061","30914005"
"100297","SATURDAY","18164217","KENT","LOCAL",1,"3284061","30914005"
"100297","SATURDAY","18164218","LAKE MERIDIAN P&R","LOCAL",0,"3284061","41914015"
"100299","SATURDAY","18164221","116TH AVE & SE 240TH ST","LOCAL",0,"3284061","41916012"
"100297","SATURDAY","18164224","LAKE MERIDIAN P&R","LOCAL",0,"3284061","41914015"
"100299","SATURDAY","18164227","116TH AVE & SE 240TH ST","LOCAL",0,"3284061","41916012"
"100297","SATURDAY","18164230","LAKE MERIDIAN P&R","LOCAL",0,"3284061","41914015"
"100299","SATURDAY","18164233","116TH AVE & SE 240TH ST","LOCAL",0,"3284061","41916013"
"100299","SATURDAY","18164235","KENT","LOCAL",1,"3284061","30916002"
"100299","SATURDAY","18164238","KENT","LOCAL",1,"3284061","30916002"
"100297","SATURDAY","18164212","KENT","LOCAL",1,"3284062","30914005"
"100297","SATURDAY","18164215","KENT","LOCAL",1,"3284062","30914005"
"100297","SATURDAY","18164220","LAKE MERIDIAN P&R","LOCAL",0,"3284062","41914015"
"100299","SATURDAY","18164223","116TH AVE & SE 240TH ST","LOCAL",0,"3284062","41916012"
"100297","SATURDAY","18164226","LAKE MERIDIAN P&R","LOCAL",0,"3284062","41914015"
"100299","SATURDAY","18164229","116TH AVE & SE 240TH ST","LOCAL",0,"3284062","41916012"
"100297","SATURDAY","18164232","LAKE MERIDIAN P&R","LOCAL",0,"3284062","41914016"
"100299","SATURDAY","18164236","KENT","LOCAL",1,"3284062","30916002"
"100299","SATURDAY","18164239","KENT","LOCAL",1,"3284062","30916002"
"100300","SATURDAY","18164241","WHITE RIVER JUNCTION","LOCAL",0,"3284063","21917020"
"100300","SATURDAY","18164242","WHITE RIVER JUNCTION","LOCAL",0,"3284063","21917020"
"100300","SATURDAY","18164243","WHITE RIVER JUNCTION","LOCAL",0,"3284063","21917020"
"100300","SATURDAY","18164244","WHITE RIVER JUNCTION","LOCAL",0,"3284063","21917020"
"100300","SATURDAY","18164245","WHITE RIVER JUNCTION","LOCAL",0,"3284063","21917020"
"100300","SATURDAY","18164246","WHITE RIVER JUNCTION","LOCAL",0,"3284063","21917020"
"100300","SATURDAY","18164247","WHITE RIVER JUNCTION","LOCAL",0,"3284063","21917020"
"100300","SATURDAY","18164248","WHITE RIVER JUNCTION","LOCAL",0,"3284063","21917020"
"100300","SATURDAY","18164249","WHITE RIVER JUNCTION","LOCAL",0,"3284063","21917020"
"100300","SATURDAY","18164250","AUBURN STATION","LOCAL",1,"3284063","10917019"
"100300","SATURDAY","18164251","AUBURN STATION","LOCAL",1,"3284063","10917019"
"100300","SATURDAY","18164252","AUBURN STATION","LOCAL",1,"3284063","10917019"
"100300","SATURDAY","18164253","AUBURN STATION","LOCAL",1,"3284063","10917019"
"100300","SATURDAY","18164254","AUBURN STATION","LOCAL",1,"3284063","10917019"
"100300","SATURDAY","18164255","AUBURN STATION","LOCAL",1,"3284063","10917019"
"100300","SATURDAY","18164256","AUBURN STATION","LOCAL",1,"3284063","10917019"
"100300","SATURDAY","18164257","AUBURN STATION","LOCAL",1,"3284063","10917019"
"100300","SATURDAY","18164258","AUBURN STATION","LOCAL",1,"3284063","10917019"
"100309","SATURDAY","18164284","PROVIDENCE POINT, ISSAQUAH TC","LOCAL",0,"3284064","11927019"
"100309","SATURDAY","18164285","PROVIDENCE POINT, ISSAQUAH TC","LOCAL",0,"3284064","11927019"
"100309","SATURDAY","18164286","PROVIDENCE POINT, ISSAQUAH TC","LOCAL",0,"3284064","11927019"
"100309","SATURDAY","18164287","PROVIDENCE POINT, ISSAQUAH TC","LOCAL",0,"3284064","11927019"
"100309","SATURDAY","18164292","2ND AVE NE & NE ALDER ST, ISSAQUAH TC","LOCAL",1,"3284064","20927021"
"100309","SATURDAY","18164293","2ND AVE NE & NE ALDER ST, ISSAQUAH TC","LOCAL",1,"3284064","20927021"
"100309","SATURDAY","18164294","2ND AVE NE & NE ALDER ST, ISSAQUAH TC","LOCAL",1,"3284064","20927021"
"100309","SATURDAY","18164295","2ND AVE NE & NE ALDER ST, ISSAQUAH TC","LOCAL",1,"3284064","20927021"
"100309","SATURDAY","18164280","ISSAQUAH TC, 228TH AVE NE & NE 8TH ST","LOCAL",0,"3284065","11927018"
"100309","SATURDAY","18164281","ISSAQUAH TC, 228TH AVE NE & NE 8TH ST","LOCAL",0,"3284065","11927018"
"100309","SATURDAY","18164282","ISSAQUAH TC, 228TH AVE NE & NE 8TH ST","LOCAL",0,"3284065","11927018"
"100309","SATURDAY","18164283","ISSAQUAH TC, 228TH AVE NE & NE 8TH ST","LOCAL",0,"3284065","11927018"
"100309","SATURDAY","18164288","2ND AVE NE & NE ALDER ST, ISSAQUAH TC","LOCAL",1,"3284065","20927020"
"100309","SATURDAY","18164289","2ND AVE NE & NE ALDER ST, ISSAQUAH TC","LOCAL",1,"3284065","20927020"
"100309","SATURDAY","18164290","2ND AVE NE & NE ALDER ST, ISSAQUAH TC","LOCAL",1,"3284065","20927020"
"100309","SATURDAY","18164291","2ND AVE NE & NE ALDER ST, ISSAQUAH TC","LOCAL",1,"3284065","20927020"
"100309","SATURDAY","18164296","2ND AVE NE & NE ALDER ST, ISSAQUAH TC","LOCAL",1,"3284065","20927020"
"100294","SATURDAY","18164318","N 30TH & PARK AVE N","LOCAL",0,"3284066","11909009"
"100294","SATURDAY","18164319","N 30TH & PARK AVE N","LOCAL",0,"3284066","11909009"
"100294","SATURDAY","18164320","N 30TH & PARK AVE N","LOCAL",0,"3284066","11909009"
"100294","SATURDAY","18164321","N 30TH & PARK AVE N","LOCAL",0,"3284066","11909009"
"100294","SATURDAY","18164322","N 30TH & PARK AVE N","LOCAL",0,"3284066","11909009"
"100294","SATURDAY","18164323","N 30TH & PARK AVE N","LOCAL",0,"3284066","11909009"
"100294","SATURDAY","18164324","N 30TH & PARK AVE N","LOCAL",0,"3284066","11909009"
"100294","SATURDAY","18164325","N 30TH & PARK AVE N","LOCAL",0,"3284066","11909009"
"100294","SATURDAY","18164326","N 30TH & PARK AVE N","LOCAL",0,"3284066","11909009"
"100294","SATURDAY","18164327","N 30TH & PARK AVE N","LOCAL",0,"3284066","11909009"
"100294","SATURDAY","18164328","N 30TH & PARK AVE N","LOCAL",0,"3284066","11909009"
"100294","SATURDAY","18164329","N 30TH & PARK AVE N","LOCAL",0,"3284066","11909009"
"100294","SATURDAY","18164330","RENTON TC","LOCAL",1,"3284066","20909010"
"100294","SATURDAY","18164331","RENTON TC","LOCAL",1,"3284066","20909010"
"100294","SATURDAY","18164332","RENTON TC","LOCAL",1,"3284066","20909010"
"100294","SATURDAY","18164333","RENTON TC","LOCAL",1,"3284066","20909010"
"100294","SATURDAY","18164334","RENTON TC","LOCAL",1,"3284066","20909010"
"100294","SATURDAY","18164335","RENTON TC","LOCAL",1,"3284066","20909010"
"100294","SATURDAY","18164336","RENTON TC","LOCAL",1,"3284066","20909010"
"100294","SATURDAY","18164337","RENTON TC","LOCAL",1,"3284066","20909010"
"100294","SATURDAY","18164338","RENTON TC","LOCAL",1,"3284066","20909010"
"100294","SATURDAY","18164339","RENTON TC","LOCAL",1,"3284066","20909010"
"100294","SATURDAY","18164340","RENTON TC","LOCAL",1,"3284066","20909010"
"100294","SATURDAY","18164341","RENTON TC","LOCAL",1,"3284066","20909010"
"100294","SATURDAY","18164342","RENTON TC","LOCAL",1,"3284066","20909010"
"100294","SATURDAY","18164344","N 30TH & PARK AVE N","LOCAL",0,"3284066","11909009"
"100292","SATURDAY","18164149","TWIN LAKES","LOCAL",0,"3284067","21903018"
"100290","SATURDAY","18164163","FEDERAL WAY TC, VIA DASH POINT","LOCAL",0,"3284067","21901005"
"100290","SATURDAY","18164166","FEDERAL WAY TC, VIA DASH POINT","LOCAL",0,"3284067","21901005"
"100290","SATURDAY","18164168","FEDERAL WAY TC, VIA DASH POINT","LOCAL",0,"3284067","21901005"
"100290","SATURDAY","18164170","FEDERAL WAY TC, VIA DASH POINT","LOCAL",0,"3284067","21901005"
"100292","SATURDAY","18164193","TWIN LAKES","LOCAL",0,"3284067","21903018"
"100290","SATURDAY","18164196","MIRROR LAKE","LOCAL",1,"3284067","10901006"
"100292","SATURDAY","18164199","TWIN LAKES","LOCAL",0,"3284067","21903018"
"100290","SATURDAY","18164202","MIRROR LAKE","LOCAL",1,"3284067","10901006"
"100292","SATURDAY","18164205","TWIN LAKES","LOCAL",0,"3284067","21903018"
"100290","SATURDAY","18164206","MIRROR LAKE","LOCAL",1,"3284067","10901006"
"100290","SATURDAY","18164210","MIRROR LAKE","LOCAL",1,"3284067","10901006"
"100292","SATURDAY","18164271","FEDERAL WAY TC","LOCAL",1,"3284067","10903017"
"100292","SATURDAY","18164274","FEDERAL WAY TC","LOCAL",1,"3284067","10903017"
"100292","SATURDAY","18164277","FEDERAL WAY TC","LOCAL",1,"3284067","10903017"
"100292","SATURDAY","18164279","FEDERAL WAY TC","LOCAL",1,"3284067","10903017"
"100290","SATURDAY","18164161","FEDERAL WAY TC, VIA DASH POINT","LOCAL",0,"3284068","21901005"
"100290","SATURDAY","18164164","FEDERAL WAY TC, VIA DASH POINT","LOCAL",0,"3284068","21901005"
"100292","SATURDAY","18164189","TWIN LAKES","LOCAL",0,"3284068","21903018"
"100290","SATURDAY","18164192","MIRROR LAKE","LOCAL",1,"3284068","10901006"
"100292","SATURDAY","18164195","TWIN LAKES","LOCAL",0,"3284068","21903018"
"100290","SATURDAY","18164198","MIRROR LAKE","LOCAL",1,"3284068","10901006"
"100292","SATURDAY","18164201","TWIN LAKES","LOCAL",0,"3284068","21903018"
"100292","SATURDAY","18164269","FEDERAL WAY TC","LOCAL",1,"3284068","10903017"
"100292","SATURDAY","18164272","FEDERAL WAY TC","LOCAL",1,"3284068","10903017"
"100292","SATURDAY","18164275","FEDERAL WAY TC","LOCAL",1,"3284068","10903017"
"100290","SATURDAY","18164152","FEDERAL WAY TC, VIA DASH POINT","LOCAL",0,"3284069","21901005"
"100290","SATURDAY","18164155","FEDERAL WAY TC, VIA DASH POINT","LOCAL",0,"3284069","21901005"
"100290","SATURDAY","18164158","FEDERAL WAY TC, VIA DASH POINT","LOCAL",0,"3284069","21901005"
"100290","SATURDAY","18164162","FEDERAL WAY TC, VIA DASH POINT","LOCAL",0,"3284069","21901005"
"100290","SATURDAY","18164165","FEDERAL WAY TC, VIA DASH POINT","LOCAL",0,"3284069","21901005"
"100290","SATURDAY","18164174","MIRROR LAKE","LOCAL",1,"3284069","10901006"
"100292","SATURDAY","18164177","TWIN LAKES","LOCAL",0,"3284069","21903018"
"100290","SATURDAY","18164180","MIRROR LAKE","LOCAL",1,"3284069","10901006"
"100292","SATURDAY","18164183","TWIN LAKES","LOCAL",0,"3284069","21903018"
"100290","SATURDAY","18164186","MIRROR LAKE","LOCAL",1,"3284069","10901006"
"100292","SATURDAY","18164191","TWIN LAKES","LOCAL",0,"3284069","21903018"
"100290","SATURDAY","18164194","MIRROR LAKE","LOCAL",1,"3284069","10901006"
"100292","SATURDAY","18164197","TWIN LAKES","LOCAL",0,"3284069","21903018"
"100290","SATURDAY","18164200","MIRROR LAKE","LOCAL",1,"3284069","10901006"
"100292","SATURDAY","18164203","TWIN LAKES","LOCAL",0,"3284069","21903018"
"100292","SATURDAY","18164260","FEDERAL WAY TC","LOCAL",1,"3284069","10903017"
"100292","SATURDAY","18164263","FEDERAL WAY TC","LOCAL",1,"3284069","10903017"
"100292","SATURDAY","18164266","FEDERAL WAY TC","LOCAL",1,"3284069","10903017"
"100292","SATURDAY","18164270","FEDERAL WAY TC","LOCAL",1,"3284069","10903017"
"100292","SATURDAY","18164273","FEDERAL WAY TC","LOCAL",1,"3284069","10903017"
"100292","SATURDAY","18164276","FEDERAL WAY TC","LOCAL",1,"3284069","10903017"
"100290","SATURDAY","18164150","FEDERAL WAY TC, VIA DASH POINT","LOCAL",0,"3284070","21901005"
"100290","SATURDAY","18164153","FEDERAL WAY TC, VIA DASH POINT","LOCAL",0,"3284070","21901005"
"100290","SATURDAY","18164156","FEDERAL WAY TC, VIA DASH POINT","LOCAL",0,"3284070","21901005"
"100290","SATURDAY","18164159","FEDERAL WAY TC, VIA DASH POINT","LOCAL",0,"3284070","21901005"
"100290","SATURDAY","18164171","MIRROR LAKE","LOCAL",1,"3284070","10901006"
"100292","SATURDAY","18164173","TWIN LAKES","LOCAL",0,"3284070","21903018"
"100290","SATURDAY","18164176","MIRROR LAKE","LOCAL",1,"3284070","10901006"
"100292","SATURDAY","18164179","TWIN LAKES","LOCAL",0,"3284070","21903018"
"100290","SATURDAY","18164182","MIRROR LAKE","LOCAL",1,"3284070","10901006"
"100292","SATURDAY","18164185","TWIN LAKES","LOCAL",0,"3284070","21903018"
"100290","SATURDAY","18164188","MIRROR LAKE","LOCAL",1,"3284070","10901006"
"100292","SATURDAY","18164261","FEDERAL WAY TC","LOCAL",1,"3284070","10903017"
"100292","SATURDAY","18164264","FEDERAL WAY TC","LOCAL",1,"3284070","10903017"
"100292","SATURDAY","18164267","FEDERAL WAY TC","LOCAL",1,"3284070","10903017"
"100290","SATURDAY","18164151","FEDERAL WAY TC, VIA DASH POINT","LOCAL",0,"3284071","21901005"
"100290","SATURDAY","18164154","FEDERAL WAY TC, VIA DASH POINT","LOCAL",0,"3284071","21901005"
"100290","SATURDAY","18164157","FEDERAL WAY TC, VIA DASH POINT","LOCAL",0,"3284071","21901005"
"100290","SATURDAY","18164160","FEDERAL WAY TC, VIA DASH POINT","LOCAL",0,"3284071","21901005"
"100290","SATURDAY","18164172","MIRROR LAKE","LOCAL",1,"3284071","10901006"
"100292","SATURDAY","18164175","TWIN LAKES","LOCAL",0,"3284071","21903018"
"100290","SATURDAY","18164178","MIRROR LAKE","LOCAL",1,"3284071","10901006"
"100292","SATURDAY","18164181","TWIN LAKES","LOCAL",0,"3284071","21903018"
"100290","SATURDAY","18164184","MIRROR LAKE","LOCAL",1,"3284071","10901006"
"100292","SATURDAY","18164187","TWIN LAKES","LOCAL",0,"3284071","21903018"
"100290","SATURDAY","18164190","MIRROR LAKE","LOCAL",1,"3284071","10901006"
"100292","SATURDAY","18164259","FEDERAL WAY TC","LOCAL",1,"3284071","10903017"
"100292","SATURDAY","18164262","FEDERAL WAY TC","LOCAL",1,"3284071","10903017"
"100292","SATURDAY","18164265","FEDERAL WAY TC","LOCAL",1,"3284071","10903017"
"100292","SATURDAY","18164268","FEDERAL WAY TC","LOCAL",1,"3284071","10903017"
"100290","SATURDAY","18164167","FEDERAL WAY TC, VIA DASH POINT","LOCAL",0,"3284072","21901005"
"100290","SATURDAY","18164169","FEDERAL WAY TC, VIA DASH POINT","LOCAL",0,"3284072","21901005"
"100290","SATURDAY","18164204","MIRROR LAKE","LOCAL",1,"3284072","10901006"
"100292","SATURDAY","18164207","TWIN LAKES","LOCAL",0,"3284072","21903018"
"100290","SATURDAY","18164208","MIRROR LAKE","LOCAL",1,"3284072","10901006"
"100292","SATURDAY","18164209","TWIN LAKES","LOCAL",0,"3284072","21903018"
"100292","SATURDAY","18164278","FEDERAL WAY TC","LOCAL",1,"3284072","10903017"
"100472","SATURDAY","18164367","NORTH AUBURN, AUBURN STATION","LOCAL",1,"3284073","10919006"
"100472","SATURDAY","18164368","NORTH AUBURN, AUBURN STATION","LOCAL",1,"3284073","10919006"
"100472","SATURDAY","18164369","NORTH AUBURN, AUBURN STATION","LOCAL",1,"3284073","10919006"
"100472","SATURDAY","18164370","NORTH AUBURN, AUBURN STATION","LOCAL",1,"3284073","10919006"
"100472","SATURDAY","18164371","NORTH AUBURN, AUBURN STATION","LOCAL",1,"3284073","10919006"
"100472","SATURDAY","18164372","NORTH AUBURN, AUBURN STATION","LOCAL",1,"3284073","10919006"
"100472","SATURDAY","18164373","NORTH AUBURN, AUBURN STATION","LOCAL",1,"3284073","10919006"
"100472","SATURDAY","18164374","NORTH AUBURN, AUBURN STATION","LOCAL",1,"3284073","10919006"
"100472","SATURDAY","18164375","NORTH AUBURN, AUBURN STATION","LOCAL",1,"3284073","10919006"
"100472","SATURDAY","18164376","SE AUBURN, AUBURN STATION","LOCAL",0,"3284073","21919007"
"100472","SATURDAY","18164377","SE AUBURN, AUBURN STATION","LOCAL",0,"3284073","21919007"
"100472","SATURDAY","18164378","SE AUBURN, AUBURN STATION","LOCAL",0,"3284073","21919007"
"100472","SATURDAY","18164379","SE AUBURN, AUBURN STATION","LOCAL",0,"3284073","21919007"
"100472","SATURDAY","18164380","SE AUBURN, AUBURN STATION","LOCAL",0,"3284073","21919007"
"100472","SATURDAY","18164381","SE AUBURN, AUBURN STATION","LOCAL",0,"3284073","21919007"
"100472","SATURDAY","18164382","SE AUBURN, AUBURN STATION","LOCAL",0,"3284073","21919007"
"100472","SATURDAY","18164383","SE AUBURN, AUBURN STATION","LOCAL",0,"3284073","21919007"
"100472","SATURDAY","18164384","SE AUBURN, AUBURN STATION","LOCAL",0,"3284073","21919007"
"102512","SATURDAY","18164452","SUPERMALL","LOCAL",1,"3284074","20910002"
"102512","SATURDAY","18164453","SUPERMALL","LOCAL",1,"3284074","20910002"
"102512","SATURDAY","18164454","SUPERMALL","LOCAL",1,"3284074","20910002"
"102512","SATURDAY","18164455","SUPERMALL","LOCAL",1,"3284074","20910002"
"102512","SATURDAY","18164456","SUPERMALL","LOCAL",1,"3284074","20910002"
"102512","SATURDAY","18164457","SUPERMALL","LOCAL",1,"3284074","20910002"
"102512","SATURDAY","18164458","SUPERMALL","LOCAL",1,"3284074","20910002"
"102512","SATURDAY","18164459","SUPERMALL","LOCAL",1,"3284074","20910002"
